StartTime	2015/10/21 05:08:22
FinishTime	2015/10/21 05:09:12
ElapsedTime	50.000000
/home/daisuke/git/ReinforcementLearning/log/EV3LineTracer_20151021020428_10Setting_20151021020429.log
0	1.000000
1	0.125000	0.125000	0.625000	0.125000
2	0.083333	0.083333	0.583333	0.083333	0.083333	0.083333
3	0.125000	0.125000	0.625000	0.125000
4	0.125000	0.125000	0.625000	0.125000
5	0.125000	0.125000	0.125000	0.625000
6	0.125000	0.125000	0.125000	0.625000
3888
0	1	2	0.000000
211	1	0	0.000000
212	1	2	0.000000
213	1	0	0.000000
214	1	0	0.000000
215	1	2	0.000000
216	1	2	0.000000
217	1	0	0.000000
218	1	2	0.000000
219	1	2	0.000000
220	1	2	0.000000
221	1	0	0.000000
222	1	1	0.000000
223	1	2	0.000000
224	1	2	0.000000
225	1	1	0.000000
226	2	2	0.000000
227	2	0	0.000000
228	2	2	0.000000
229	2	2	0.000000
230	2	2	0.000000
231	2	3	0.000000
232	2	2	0.000000
233	3	3	0.000000
234	3	2	0.000000
235	3	2	0.000000
236	2	2	0.000000
237	2	2	0.000000
238	2	3	0.000000
239	2	2	0.000000
240	2	4	0.000000
241	2	2	0.000000
242	2	2	0.000000
243	2	2	0.000000
244	2	2	0.000000
245	2	5	0.000000
246	2	5	0.000000
247	2	5	0.000000
248	2	5	0.000000
249	2	1	0.000000
250	2	2	0.000000
251	2	2	0.000000
252	2	2	0.000000
253	2	2	0.000000
254	1	1	0.000000
255	1	2	0.000000
256	1	2	0.000000
257	1	1	0.000000
258	1	0	0.000000
259	1	2	0.000000
260	2	5	0.000000
261	1	2	0.000000
262	1	2	0.000000
263	1	3	0.000000
264	1	2	0.000000
265	1	2	0.000000
266	1	2	0.000000
267	1	2	0.000000
268	1	2	0.000000
269	1	3	0.000000
270	2	2	0.000000
271	2	2	0.000000
272	2	2	0.000000
273	2	2	0.000000
274	2	1	0.000000
275	2	2	0.000000
276	3	1	0.000000
277	3	2	0.000000
278	3	2	0.000000
279	3	2	0.000000
280	2	2	0.000000
281	2	2	0.000000
282	2	2	0.000000
283	2	2	0.000000
284	2	0	0.000000
285	2	2	0.000000
286	2	2	0.000000
287	2	2	0.000000
288	2	5	0.000000
289	2	2	0.000000
290	2	1	0.000000
291	2	4	0.000000
292	2	2	0.000000
293	1	0	0.000000
294	1	2	0.000000
295	1	3	0.000000
296	1	2	0.000000
297	1	2	0.000000
298	1	2	0.000000
299	1	3	0.000000
300	1	2	0.000000
301	1	1	0.000000
302	1	2	0.000000
303	2	1	0.000000
304	2	5	0.000000
305	2	3	0.000000
306	2	0	0.000000
307	2	2	0.000000
308	2	2	0.000000
309	2	2	0.000000
310	2	2	0.000000
311	2	4	0.000000
312	2	1	0.000000
313	2	2	0.000000
314	2	2	0.000000
315	2	2	0.000000
316	2	2	0.000000
317	2	3	0.000000
318	2	2	0.000000
319	2	4	0.000000
320	2	2	0.000000
321	2	2	0.000000
322	2	2	0.000000
323	1	1	0.000000
324	1	2	0.000000
325	1	1	0.000000
326	1	2	0.000000
327	1	1	0.000000
328	1	1	0.000000
329	1	1	0.000000
330	1	0	0.000000
331	1	0	0.000000
332	1	2	0.000000
333	2	3	0.000000
334	2	2	0.000000
335	2	5	0.000000
336	3	2	0.000000
337	3	2	0.000000
338	3	2	0.000000
339	3	2	0.000000
340	4	1	0.000000
341	4	1	0.000000
342	4	2	0.000000
343	4	2	0.000000
344	4	2	0.000000
345	4	0	0.000000
346	4	0	0.000000
347	4	2	0.000000
348	4	0	0.000000
349	4	1	0.000000
350	4	1	0.000000
351	4	1	0.000000
352	4	2	0.000000
353	4	3	0.000000
354	4	0	0.000000
355	4	1	0.000000
356	4	2	0.000000
357	4	2	0.000000
358	3	3	0.000000
359	3	2	0.000000
360	3	3	0.000000
361	3	2	0.000000
362	3	2	0.000000
363	3	1	0.000000
364	2	2	0.000000
365	2	2	0.000000
366	2	2	0.000000
367	2	5	0.000000
368	2	5	0.000000
369	2	2	0.000000
370	2	2	0.000000
371	2	2	0.000000
372	2	0	0.000000
373	2	2	0.000000
374	2	2	0.000000
375	2	5	0.000000
376	2	0	0.000000
377	3	2	0.000000
378	3	3	0.000000
379	1	3	0.000000
380	1	3	0.000000
381	1	2	0.000000
382	1	1	0.000000
383	1	3	0.000000
384	1	3	0.000000
385	1	2	0.000000
386	1	2	0.000000
387	1	2	0.000000
388	1	2	0.000000
389	1	2	0.000000
390	1	2	0.000000
391	1	2	0.000000
392	1	0	0.000000
393	1	2	0.000000
394	2	2	0.000000
395	2	1	0.000000
396	3	3	0.000000
397	4	2	0.000000
398	5	1	0.000000
399	5	3	0.000000
400	5	0	0.000000
401	5	3	0.000000
402	5	3	0.000000
403	5	3	0.000000
404	5	3	0.000000
405	5	3	0.000000
406	5	2	0.000000
407	4	2	0.000000
408	4	0	0.000000
409	4	2	0.000000
410	3	1	0.000000
411	3	2	0.000000
412	3	0	0.000000
413	3	2	0.000000
414	2	2	0.000000
415	2	1	0.000000
416	2	3	0.000000
417	2	0	0.000000
418	2	2	0.000000
419	2	2	0.000000
420	2	2	0.000000
421	2	1	0.000000
422	2	2	0.000000
423	1	2	0.000000
424	1	2	0.000000
425	2	0	0.000000
426	2	2	0.000000
427	2	5	0.000000
428	1	2	0.000000
429	1	3	0.000000
430	1	2	0.000000
431	1	2	0.000000
432	1	2	0.000000
433	1	2	0.000000
434	1	2	0.000000
435	2	2	0.000000
436	2	1	0.000000
437	2	1	0.000000
438	2	5	0.000000
439	3	2	0.000000
440	3	1	0.000000
441	4	1	0.000000
442	4	1	0.000000
443	4	3	0.000000
444	4	2	0.000000
445	4	2	0.000000
446	4	0	0.000000
447	4	0	0.000000
448	4	1	0.000000
449	4	2	0.000000
450	3	2	0.000000
451	3	2	0.000000
452	3	2	0.000000
453	3	0	0.000000
454	3	1	0.000000
455	3	2	0.000000
456	3	2	0.000000
457	2	2	0.000000
458	2	1	0.000000
459	2	2	0.000000
460	2	2	0.000000
461	2	2	0.000000
462	2	2	0.000000
463	2	2	0.000000
464	2	2	0.000000
465	2	4	0.000000
466	2	4	0.000000
467	2	2	0.000000
468	2	2	0.000000
469	2	2	0.000000
470	1	2	0.000000
471	1	2	0.000000
472	2	2	0.000000
473	3	2	0.000000
474	2	2	0.000000
475	2	2	0.000000
476	1	2	0.000000
477	1	2	0.000000
478	1	1	0.000000
479	1	0	0.000000
480	1	2	0.000000
481	1	2	0.000000
482	1	3	0.000000
483	1	2	0.000000
484	1	0	0.000000
485	1	3	0.000000
486	1	2	0.000000
487	1	3	0.000000
488	1	2	0.000000
489	1	0	0.000000
490	1	2	0.000000
491	2	0	0.000000
492	2	2	0.000000
493	2	2	0.000000
494	2	3	0.000000
495	2	4	0.000000
496	2	2	0.000000
497	3	2	0.000000
498	3	2	0.000000
499	3	2	0.000000
500	3	2	0.000000
501	3	2	0.000000
502	3	2	0.000000
503	3	2	0.000000
504	3	2	0.000000
505	3	2	0.000000
506	2	5	0.000000
507	2	2	0.000000
508	2	3	0.000000
509	2	2	0.000000
510	2	2	0.000000
511	2	2	0.000000
512	3	1	0.000000
513	3	2	0.000000
514	3	2	0.000000
515	3	1	0.000000
516	3	3	0.000000
517	3	2	0.000000
518	3	2	0.000000
519	3	2	0.000000
520	3	2	0.000000
521	3	1	0.000000
522	3	3	0.000000
523	3	2	0.000000
524	3	2	0.000000
525	3	2	0.000000
526	3	2	0.000000
527	3	0	0.000000
528	3	0	0.000000
529	3	2	0.000000
530	3	2	0.000000
531	3	2	0.000000
532	3	3	0.000000
533	3	2	0.000000
534	3	3	0.000000
535	3	2	0.000000
536	3	1	0.000000
537	3	3	0.000000
538	3	2	0.000000
539	3	2	0.000000
540	3	1	0.000000
541	3	2	0.000000
542	3	1	0.000000
543	3	2	0.000000
544	3	1	0.000000
545	3	0	0.000000
546	3	2	0.000000
547	3	2	0.000000
548	3	2	0.000000
549	3	1	0.000000
550	3	3	0.000000
551	3	2	0.000000
552	3	2	0.000000
553	2	3	0.000000
554	2	2	0.000000
555	2	0	0.000000
556	2	5	0.000000
557	2	3	0.000000
558	2	2	0.000000
559	2	4	0.000000
560	2	5	0.000000
561	2	0	0.000000
562	2	5	0.000000
563	2	2	0.000000
564	2	2	0.000000
565	2	2	0.000000
566	2	2	0.000000
567	2	2	0.000000
568	2	1	0.000000
569	2	1	0.000000
570	2	2	0.000000
571	2	2	0.000000
572	2	2	0.000000
573	2	2	0.000000
574	2	2	0.000000
575	2	2	0.000000
576	2	4	0.000000
577	2	2	0.000000
578	2	2	0.000000
579	2	2	0.000000
580	2	3	0.000000
581	2	2	0.000000
582	2	0	0.000000
583	1	2	0.000000
584	1	2	0.000000
585	1	2	0.000000
586	1	2	0.000000
587	1	2	0.000000
588	1	2	0.000000
589	1	1	0.000000
590	1	2	0.000000
591	1	2	0.000000
592	1	0	0.000000
593	2	2	0.000000
594	2	2	0.000000
595	2	2	0.000000
596	3	2	0.000000
597	3	2	0.000000
598	3	2	0.000000
599	3	2	0.000000
600	3	3	0.000000
601	4	0	0.000000
602	4	2	0.000000
603	3	2	0.000000
604	3	2	0.000000
605	3	2	0.000000
606	3	2	0.000000
607	3	2	0.000000
608	3	1	0.000000
609	3	0	0.000000
610	3	2	0.000000
611	3	0	0.000000
612	3	2	0.000000
613	3	2	0.000000
614	3	2	0.000000
615	3	2	0.000000
616	3	3	0.000000
617	3	3	0.000000
618	3	1	0.000000
619	3	3	0.000000
620	3	2	0.000000
621	3	3	0.000000
622	3	2	0.000000
623	3	2	0.000000
624	3	2	0.000000
625	3	2	0.000000
626	3	3	0.000000
627	3	2	0.000000
628	3	2	0.000000
629	3	2	0.000000
630	3	0	0.000000
631	3	2	0.000000
632	3	2	0.000000
633	3	2	0.000000
634	3	1	0.000000
635	3	2	0.000000
636	3	2	0.000000
637	3	3	0.000000
638	3	2	0.000000
639	3	3	0.000000
640	3	0	0.000000
641	3	2	0.000000
642	3	2	0.000000
643	3	2	0.000000
644	3	0	0.000000
645	3	2	0.000000
646	3	2	0.000000
647	3	3	0.000000
648	3	0	0.000000
649	3	2	0.000000
650	3	3	0.000000
651	3	3	0.000000
652	3	1	0.000000
653	3	3	0.000000
654	3	0	0.000000
655	3	2	0.000000
656	3	2	0.000000
657	2	2	0.000000
658	2	2	0.000000
659	2	3	0.000000
660	2	4	0.000000
661	2	2	0.000000
662	2	2	0.000000
663	2	3	0.000000
664	2	2	0.000000
665	2	2	0.000000
666	2	3	0.000000
667	2	1	0.000000
668	2	4	0.000000
669	2	2	0.000000
670	2	1	0.000000
671	2	4	0.000000
672	2	1	0.000000
673	2	1	0.000000
674	2	4	0.000000
675	2	2	0.000000
676	2	2	0.000000
677	2	0	0.000000
678	2	2	0.000000
679	2	1	0.000000
680	2	3	0.000000
681	2	5	0.000000
682	2	2	0.000000
683	2	2	0.000000
684	2	3	0.000000
685	2	5	0.000000
686	2	4	0.000000
687	2	2	0.000000
688	2	5	0.000000
689	2	1	0.000000
690	2	5	0.000000
691	2	3	0.000000
692	2	2	0.000000
693	2	1	0.000000
694	2	2	0.000000
695	2	2	0.000000
696	2	4	0.000000
697	2	2	0.000000
698	2	2	0.000000
699	2	2	0.000000
700	2	2	0.000000
701	2	4	0.000000
702	2	2	0.000000
703	2	4	0.000000
704	2	2	0.000000
705	2	3	0.000000
706	2	2	0.000000
707	1	3	0.000000
708	1	2	0.000000
709	1	0	0.000000
710	1	2	0.000000
711	1	2	0.000000
712	1	2	0.000000
713	1	0	0.000000
714	1	1	0.000000
715	1	2	0.000000
716	1	2	0.000000
717	2	0	0.000000
718	2	2	0.000000
719	2	0	0.000000
720	2	1	0.000000
721	2	2	0.000000
722	2	2	0.000000
723	2	2	0.000000
724	3	2	0.000000
725	3	2	0.000000
726	3	3	0.000000
727	3	2	0.000000
728	3	3	0.000000
729	3	0	0.000000
730	2	5	0.000000
731	2	2	0.000000
732	2	1	0.000000
733	2	3	0.000000
734	2	2	0.000000
735	2	3	0.000000
736	2	2	0.000000
737	2	2	0.000000
738	2	4	0.000000
739	2	2	0.000000
740	2	5	0.000000
741	2	5	0.000000
742	2	2	0.000000
743	2	2	0.000000
744	2	2	0.000000
745	2	5	0.000000
746	2	2	0.000000
747	2	1	0.000000
748	2	0	0.000000
749	2	4	0.000000
750	2	2	0.000000
751	2	3	0.000000
752	2	2	0.000000
753	2	2	0.000000
754	2	2	0.000000
755	2	2	0.000000
756	2	3	0.000000
757	2	3	0.000000
758	2	2	0.000000
759	2	4	0.000000
760	1	2	0.000000
761	2	4	0.000000
762	1	0	0.000000
763	1	3	0.000000
764	1	3	0.000000
765	1	2	0.000000
766	2	3	0.000000
767	2	1	0.000000
768	2	2	0.000000
769	2	2	0.000000
770	2	1	0.000000
771	2	4	0.000000
772	2	2	0.000000
773	3	2	0.000000
774	3	2	0.000000
775	3	0	0.000000
776	3	2	0.000000
777	3	3	0.000000
778	3	2	0.000000
779	3	2	0.000000
780	3	2	0.000000
781	3	1	0.000000
782	3	2	0.000000
783	3	2	0.000000
784	3	2	0.000000
785	3	0	0.000000
786	3	2	0.000000
787	3	2	0.000000
788	3	2	0.000000
789	3	2	0.000000
790	3	2	0.000000
791	3	2	0.000000
792	3	1	0.000000
793	3	2	0.000000
794	3	0	0.000000
795	3	2	0.000000
796	3	2	0.000000
797	3	1	0.000000
798	3	1	0.000000
799	3	2	0.000000
800	3	2	0.000000
801	3	2	0.000000
802	3	3	0.000000
803	3	2	0.000000
804	3	2	0.000000
805	3	2	0.000000
806	3	1	0.000000
807	3	3	0.000000
808	3	3	0.000000
809	3	2	0.000000
810	3	2	0.000000
811	3	2	0.000000
812	3	0	0.000000
813	3	1	0.000000
814	3	3	0.000000
815	3	3	0.000000
816	3	2	0.000000
817	4	2	0.000000
818	4	2	0.000000
819	4	2	0.000000
820	4	2	0.000000
821	4	2	0.000000
822	4	2	0.000000
823	3	2	0.000000
824	3	2	0.000000
825	3	2	0.000000
826	3	2	0.000000
827	3	2	0.000000
828	3	2	0.000000
829	3	2	0.000000
830	3	0	0.000000
831	3	0	0.000000
832	3	3	0.000000
833	3	3	0.000000
834	3	2	0.000000
835	3	2	0.000000
836	3	0	0.000000
837	3	2	0.000000
838	3	2	0.000000
839	3	1	0.000000
840	3	2	0.000000
841	3	2	0.000000
842	3	2	0.000000
843	3	2	0.000000
844	3	0	0.000000
845	3	2	0.000000
846	3	2	0.000000
847	3	0	0.000000
848	3	0	0.000000
849	3	1	0.000000
850	3	2	0.000000
851	3	2	0.000000
852	3	2	0.000000
853	3	2	0.000000
854	3	0	0.000000
855	3	2	0.000000
856	3	0	0.000000
857	3	2	0.000000
858	3	2	0.000000
859	3	1	0.000000
860	3	2	0.000000
861	3	2	0.000000
862	3	2	0.000000
863	3	2	0.000000
864	3	0	0.000000
865	3	2	0.000000
866	3	2	0.000000
867	3	2	0.000000
868	3	3	0.000000
869	3	0	0.000000
870	3	2	0.000000
871	3	0	0.000000
872	3	1	0.000000
873	3	2	0.000000
874	3	2	0.000000
875	3	2	0.000000
876	3	3	0.000000
877	3	0	0.000000
878	3	1	0.000000
879	3	0	0.000000
880	3	2	0.000000
881	3	2	0.000000
882	3	1	0.000000
883	3	2	0.000000
884	3	2	0.000000
885	3	2	0.000000
886	3	2	0.000000
887	2	3	0.000000
888	2	2	0.000000
889	2	3	0.000000
890	2	4	0.000000
891	2	1	0.000000
892	2	3	0.000000
893	2	2	0.000000
894	2	4	0.000000
895	2	0	0.000000
896	2	2	0.000000
897	2	2	0.000000
898	2	2	0.000000
899	2	2	0.000000
900	2	1	0.000000
901	2	2	0.000000
902	2	1	0.000000
903	2	2	0.000000
904	2	2	0.000000
905	2	2	0.000000
906	2	4	0.000000
907	2	4	0.000000
908	2	5	0.000000
909	2	2	0.000000
910	2	1	0.000000
911	2	4	0.000000
912	2	5	0.000000
913	2	1	0.000000
914	2	5	0.000000
915	2	2	0.000000
916	2	2	0.000000
917	2	2	0.000000
918	2	2	0.000000
919	2	2	0.000000
920	2	2	0.000000
921	2	2	0.000000
922	1	2	0.000000
923	1	2	0.000000
924	1	2	0.000000
925	1	3	0.000000
926	1	0	0.000000
927	1	1	0.000000
928	1	2	0.000000
929	1	2	0.000000
930	1	3	0.000000
931	1	0	0.000000
932	1	3	0.000000
933	1	2	0.000000
934	1	2	0.000000
935	1	2	0.000000
936	1	2	0.000000
937	1	2	0.000000
938	1	3	0.000000
939	2	2	0.000000
940	2	5	0.000000
941	2	4	0.000000
942	2	2	0.000000
943	2	4	0.000000
944	2	2	0.000000
945	2	1	0.000000
946	3	3	0.000000
947	3	2	0.000000
948	3	3	0.000000
949	3	0	0.000000
950	2	0	0.000000
951	2	1	0.000000
952	2	2	0.000000
953	2	3	0.000000
954	2	2	0.000000
955	2	2	0.000000
956	2	2	0.000000
957	2	2	0.000000
958	2	2	0.000000
959	2	4	0.000000
960	2	5	0.000000
961	2	2	0.000000
962	2	2	0.000000
963	2	2	0.000000
964	2	0	0.000000
965	2	3	0.000000
966	2	2	0.000000
967	2	3	0.000000
968	2	2	0.000000
969	2	2	0.000000
970	1	2	0.000000
971	2	2	0.000000
972	1	0	0.000000
973	1	3	0.000000
974	1	2	0.000000
975	1	2	0.000000
976	1	2	0.000000
977	1	2	0.000000
978	1	2	0.000000
979	1	2	0.000000
980	2	0	0.000000
981	2	2	0.000000
982	2	2	0.000000
983	2	2	0.000000
984	2	5	0.000000
985	2	3	0.000000
986	3	2	0.000000
987	3	2	0.000000
988	3	2	0.000000
989	3	2	0.000000
990	3	2	0.000000
991	3	3	0.000000
992	3	3	0.000000
993	3	2	0.000000
994	3	3	0.000000
995	3	2	0.000000
996	2	0	0.000000
997	2	2	0.000000
998	2	5	0.000000
999	2	0	0.000000
1000	2	2	0.000000
1001	2	2	0.000000
1002	2	2	0.000000
1003	2	2	0.000000
1004	2	2	0.000000
1005	2	2	0.000000
1006	2	2	0.000000
1007	2	2	0.000000
1008	2	2	0.000000
1009	2	2	0.000000
1010	2	2	0.000000
1011	2	1	0.000000
1012	2	3	0.000000
1013	1	2	0.000000
1014	1	2	0.000000
1015	1	2	0.000000
1016	1	2	0.000000
1017	1	0	0.000000
1018	1	0	0.000000
1019	1	1	0.000000
1020	1	2	0.000000
1021	1	2	0.000000
1022	1	1	0.000000
1023	1	2	0.000000
1024	1	2	0.000000
1025	2	4	0.000000
1026	2	2	0.000000
1027	2	2	0.000000
1028	2	0	0.000000
1029	2	2	0.000000
1030	2	5	0.000000
1031	2	2	0.000000
1032	2	3	0.000000
1033	2	2	0.000000
1034	2	3	0.000000
1035	2	2	0.000000
1036	2	3	0.000000
1037	2	2	0.000000
1038	2	4	0.000000
1039	2	4	0.000000
1040	2	2	0.000000
1041	2	2	0.000000
1042	2	5	0.000000
1043	2	2	0.000000
1044	2	2	0.000000
1045	1	2	0.000000
1046	2	2	0.000000
1047	1	2	0.000000
1048	1	2	0.000000
1049	1	0	0.000000
1050	1	1	0.000000
1051	1	2	0.000000
1052	1	1	0.000000
1053	1	2	0.000000
1054	1	1	0.000000
1055	1	2	0.000000
1056	2	0	0.000000
1057	2	2	0.000000
1058	2	2	0.000000
1059	2	2	0.000000
1060	3	2	0.000000
1061	3	0	0.000000
1062	3	2	0.000000
1063	3	0	0.000000
1064	3	1	0.000000
1065	3	2	0.000000
1066	3	1	0.000000
1067	3	2	0.000000
1068	3	2	0.000000
1069	3	3	0.000000
1070	3	2	0.000000
1071	3	3	0.000000
1072	3	2	0.000000
1073	3	2	0.000000
1074	3	2	0.000000
1075	3	2	0.000000
1076	3	2	0.000000
1077	3	0	0.000000
1078	3	2	0.000000
1079	3	2	0.000000
1080	3	1	0.000000
1081	3	2	0.000000
1082	3	3	0.000000
1083	3	1	0.000000
1084	4	2	0.000000
1085	4	2	0.000000
1086	4	2	0.000000
1087	4	2	0.000000
1088	4	2	0.000000
1089	4	1	0.000000
1090	3	2	0.000000
1091	3	3	0.000000
1092	3	3	0.000000
1093	3	0	0.000000
1094	3	2	0.000000
1095	3	1	0.000000
1096	4	2	0.000000
1097	3	0	0.000000
1098	3	3	0.000000
1099	3	0	0.000000
1100	3	1	0.000000
1101	3	3	0.000000
1102	3	2	0.000000
1103	3	0	0.000000
1104	3	2	0.000000
1105	3	3	0.000000
1106	3	0	0.000000
1107	3	1	0.000000
1108	3	1	0.000000
1109	3	2	0.000000
1110	3	1	0.000000
1111	3	2	0.000000
1112	3	2	0.000000
1113	3	2	0.000000
1114	3	2	0.000000
1115	3	3	0.000000
1116	3	2	0.000000
1117	3	2	0.000000
1118	3	2	0.000000
1119	3	3	0.000000
1120	3	0	0.000000
1121	3	2	0.000000
1122	3	3	0.000000
1123	3	0	0.000000
1124	3	2	0.000000
1125	3	2	0.000000
1126	3	1	0.000000
1127	2	5	0.000000
1128	2	1	0.000000
1129	2	1	0.000000
1130	2	3	0.000000
1131	2	2	0.000000
1132	2	0	0.000000
1133	2	2	0.000000
1134	2	2	0.000000
1135	2	2	0.000000
1136	2	2	0.000000
1137	2	2	0.000000
1138	2	5	0.000000
1139	2	2	0.000000
1140	2	5	0.000000
1141	2	2	0.000000
1142	2	2	0.000000
1143	2	2	0.000000
1144	2	2	0.000000
1145	2	2	0.000000
1146	2	2	0.000000
1147	2	3	0.000000
1148	2	5	0.000000
1149	2	2	0.000000
1150	2	2	0.000000
1151	1	1	0.000000
1152	1	1	0.000000
1153	1	2	0.000000
1154	1	1	0.000000
1155	1	2	0.000000
1156	1	2	0.000000
1157	1	2	0.000000
1158	1	1	0.000000
1159	1	2	0.000000
1160	1	3	0.000000
1161	1	3	0.000000
1162	1	2	0.000000
1163	1	2	0.000000
1164	2	2	0.000000
1165	2	0	0.000000
1166	2	0	0.000000
1167	2	2	0.000000
1168	2	5	0.000000
1169	3	0	0.000000
1170	3	2	0.000000
1171	3	1	0.000000
1172	3	2	0.000000
1173	3	1	0.000000
1174	3	1	0.000000
1175	3	0	0.000000
1176	3	3	0.000000
1177	3	1	0.000000
1178	3	2	0.000000
1179	3	1	0.000000
1180	3	1	0.000000
1181	3	2	0.000000
1182	3	1	0.000000
1183	2	2	0.000000
1184	2	3	0.000000
1185	2	2	0.000000
1186	2	0	0.000000
1187	2	3	0.000000
1188	2	4	0.000000
1189	2	2	0.000000
1190	2	2	0.000000
1191	2	0	0.000000
1192	2	5	0.000000
1193	2	1	0.000000
1194	2	4	0.000000
1195	2	4	0.000000
1196	2	2	0.000000
1197	2	2	0.000000
1198	2	0	0.000000
1199	2	3	0.000000
1200	2	2	0.000000
1201	2	2	0.000000
1202	2	2	0.000000
1203	2	5	0.000000
1204	2	2	0.000000
1205	2	2	0.000000
1206	2	2	0.000000
